Vsl,Vsg,VisL,VisG,DenL,DenG,ST,Ang,ID,Flow Pattern
0.15,10,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
0.15,15,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
0.15,25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
0.25,25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
0.25,10,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
0.25,15,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
0.4,15,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
0.4,25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
0.6,40,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
0.004,0.25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.004,0.6,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.004,0.1,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.004,1.5,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.004,1,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.004,0.03997,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.004,2.5,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.006,0.03997,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.01,1,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.01,0.1,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.01,0.25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.01,0.03997,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.01,0.6,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.01,1.5,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.01,2.5,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.015,0.03997,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.025,0.6,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.025,0.03997,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.04,0.03997,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.06,0.03997,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.06,4,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.1,0.03997,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.1,0.25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.1,0.1,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.1,0.6,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.1,2.5,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.1,1,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.1,4,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.1,1.5,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.15,0.03997,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.25,0.6,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.25,0.03997,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.25,6,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.25,1,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.4,0.03997,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.4,10,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.4,6,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.6,10,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.6,15,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.6,0.03997,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.6,6,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
0.6,25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1,0.6,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1,40,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1,1.5,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1,15,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1,4,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1,10,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1,6,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1,0.4,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1,1,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1,2.5,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1,25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1,0.03997,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1,0.1,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1,0.15,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1,0.25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1,0.06,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1.5,0.06,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1.5,0.25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1.5,0.15,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1.5,0.1,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1.5,0.4,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1.5,10,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1.5,2.5,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1.5,4,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1.5,1,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1.5,6,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1.5,0.03997,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1.5,1.5,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
1.5,0.6,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
2.5,1,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
2.5,1.5,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
2.5,4,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
2.5,2.5,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
2.5,6,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
2.5,10,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
2.5,0.04,0.001,0.00002,1000,1.8,0.07,1,0.025,DB
4,0.04,0.001,0.00002,1000,1.8,0.07,1,0.025,DB
2.5,0.063,0.001,0.00002,1000,1.8,0.07,1,0.025,DB
4,0.063,0.001,0.00002,1000,1.8,0.07,1,0.025,DB
2.5,0.1,0.001,0.00002,1000,1.8,0.07,1,0.025,DB
4,0.1,0.001,0.00002,1000,1.8,0.07,1,0.025,DB
2.5,0.16,0.001,0.00002,1000,1.8,0.07,1,0.025,DB
4,0.16,0.001,0.00002,1000,1.8,0.07,1,0.025,DB
2.5,0.25,0.001,0.00002,1000,1.8,0.07,1,0.025,DB
4,0.25,0.001,0.00002,1000,1.8,0.07,1,0.025,DB
2.5,0.4,0.001,0.00002,1000,1.8,0.07,1,0.025,DB
4,0.4,0.001,0.00002,1000,1.8,0.07,1,0.025,DB
2.5,0.63,0.001,0.00002,1000,1.8,0.07,1,0.025,DB
4,0.63,0.001,0.00002,1000,1.8,0.07,1,0.025,DB
4,1,0.001,0.00002,1000,1.8,0.07,1,0.025,DB
4,1.6,0.001,0.00002,1000,1.8,0.07,1,0.025,DB
4,2.5,0.001,0.00002,1000,1.8,0.07,1,0.025,DB
0.0063,6.3,0.001,0.00002,1000,1.8,0.07,1,0.025,SW
0.01,6.3,0.001,0.00002,1000,1.8,0.07,1,0.025,SW
0.0063,10,0.001,0.00002,1000,1.8,0.07,1,0.025,SW
0.01,10,0.001,0.00002,1000,1.8,0.07,1,0.025,SW
0.016,10,0.001,0.00002,1000,1.8,0.07,1,0.025,SW
0.025,10,0.001,0.00002,1000,1.8,0.07,1,0.025,SW
0.04,10,0.001,0.00002,1000,1.8,0.07,1,0.025,SW
0.0063,16,0.001,0.00002,1000,1.8,0.07,1,0.025,SW
0.01,16,0.001,0.00002,1000,1.8,0.07,1,0.025,SW
0.016,16,0.001,0.00002,1000,1.8,0.07,1,0.025,SW
0.063,10,0.001,0.00002,1000,1.8,0.07,1,0.025,A
0.1,10,0.001,0.00002,1000,1.8,0.07,1,0.025,A
0.16,10,0.001,0.00002,1000,1.8,0.07,1,0.025,A
0.25,10,0.001,0.00002,1000,1.8,0.07,1,0.025,A
0.4,10,0.001,0.00002,1000,1.8,0.07,1,0.025,A
0.025,16,0.001,0.00002,1000,1.8,0.07,1,0.025,A
0.04,16,0.001,0.00002,1000,1.8,0.07,1,0.025,A
0.063,16,0.001,0.00002,1000,1.8,0.07,1,0.025,A
0.1,16,0.001,0.00002,1000,1.8,0.07,1,0.025,A
0.15,16,0.001,0.00002,1000,1.8,0.07,1,0.025,A
0.25,16,0.001,0.00002,1000,1.8,0.07,1,0.025,A
0.4,16,0.001,0.00002,1000,1.8,0.07,1,0.025,A
0.0063,25,0.001,0.00002,1000,1.8,0.07,1,0.025,A
0.01,25,0.001,0.00002,1000,1.8,0.07,1,0.025,A
0.016,25,0.001,0.00002,1000,1.8,0.07,1,0.025,A
0.1,25,0.001,0.00002,1000,1.8,0.07,1,0.025,A
0.63,25,0.001,0.00002,1000,1.8,0.07,1,0.025,A
0.0063,0.04,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.01,0.04,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.1,0.04,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1,0.04,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1.6,0.04,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.0063,0.063,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.01,0.063,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.1,0.063,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1,0.063,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1.6,0.063,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.0063,0.1,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.01,0.1,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.1,0.1,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1,0.1,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1.6,0.1,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.0063,0.16,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.01,0.16,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.1,0.16,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1,0.16,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1.6,0.16,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.0063,0.25,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.01,0.25,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.1,0.25,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1,0.25,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1.6,0.25,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.0063,0.4,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.01,0.4,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.1,0.4,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1,0.4,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1.6,0.4,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.0063,0.63,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.01,0.63,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.04,0.63,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.1,0.63,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.4,0.63,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1,0.63,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1.6,0.63,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.0063,1,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.01,1,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.04,1,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.1,1,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.4,1,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1,1,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1.6,1,0.001,0.00002,1000,1.8,0.07,1,0.025,I
2.5,1,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.0063,1.6,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.01,1.6,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.1,1.6,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1,1.6,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1.6,1.6,0.001,0.00002,1000,1.8,0.07,1,0.025,I
2.5,1.6,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.0063,2.5,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.01,2.5,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.016,2.5,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.04,2.5,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.1,2.5,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1,2.5,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1.6,2.5,0.001,0.00002,1000,1.8,0.07,1,0.025,I
2.5,2.5,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.16,4,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.25,4,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.4,4,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1,4,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1.6,4,0.001,0.00002,1000,1.8,0.07,1,0.025,I
2.5,4,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.4,6.3,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.63,6.3,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1,6.3,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1.6,6.3,0.001,0.00002,1000,1.8,0.07,1,0.025,I
2.5,6.3,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.63,10,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1,10,0.001,0.00002,1000,1.8,0.07,1,0.025,I
0.63,16,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1,16,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1,25,0.001,0.00002,1000,1.8,0.07,1,0.025,I
1,25,0.001,0.00002,1000,1.8,0.07,2,0.025,DB
2.5,0.04,0.001,0.00002,1000,1.8,0.07,2,0.025,DB
2.5,0.063,0.001,0.00002,1000,1.8,0.07,2,0.025,DB
2.5,0.1,0.001,0.00002,1000,1.8,0.07,2,0.025,DB
2.5,0.16,0.001,0.00002,1000,1.8,0.07,2,0.025,DB
2.5,0.25,0.001,0.00002,1000,1.8,0.07,2,0.025,DB
2.5,0.4,0.001,0.00002,1000,1.8,0.07,2,0.025,DB
2.5,0.63,0.001,0.00002,1000,1.8,0.07,2,0.025,DB
4,1,0.001,0.00002,1000,1.8,0.07,2,0.025,DB
4,1.6,0.001,0.00002,1000,1.8,0.07,2,0.025,DB
4,2.5,0.001,0.00002,1000,1.8,0.07,2,0.025,DB
0.0063,10,0.001,0.00002,1000,1.8,0.07,2,0.025,SW
0.01,10,0.001,0.00002,1000,1.8,0.07,2,0.025,SW
0.016,10,0.001,0.00002,1000,1.8,0.07,2,0.025,SW
0.025,10,0.001,0.00002,1000,1.8,0.07,2,0.025,SW
0.0063,16,0.001,0.00002,1000,1.8,0.07,2,0.025,SW
0.01,16,0.001,0.00002,1000,1.8,0.07,2,0.025,SW
0.016,16,0.001,0.00002,1000,1.8,0.07,2,0.025,SW
0.1,10,0.001,0.00002,1000,1.8,0.07,2,0.025,A
0.063,10,0.001,0.00002,1000,1.8,0.07,2,0.025,A
0.04,10,0.001,0.00002,1000,1.8,0.07,2,0.025,A
0.16,10,0.001,0.00002,1000,1.8,0.07,2,0.025,A
0.25,10,0.001,0.00002,1000,1.8,0.07,2,0.025,A
0.4,16,0.001,0.00002,1000,1.8,0.07,2,0.025,A
0.1,16,0.001,0.00002,1000,1.8,0.07,2,0.025,A
0.025,16,0.001,0.00002,1000,1.8,0.07,2,0.025,A
0.01,25,0.001,0.00002,1000,1.8,0.07,2,0.025,A
0.0165,25,0.001,0.00002,1000,1.8,0.07,2,0.025,A
0.4,25,0.001,0.00002,1000,1.8,0.07,2,0.025,A
0.0063,25,0.001,0.00002,1000,1.8,0.07,2,0.025,A
0.63,25,0.001,0.00002,1000,1.8,0.07,2,0.025,A
0.025,25,0.001,0.00002,1000,1.8,0.07,2,0.025,A
0.1,25,0.001,0.00002,1000,1.8,0.07,2,0.025,A
0.0063,0.04,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.01,0.04,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.1,0.04,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1,0.04,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1.6,0.04,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.0063,0.063,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.01,0.063,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.1,0.063,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1,0.063,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1.6,0.063,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.0063,0.1,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.01,0.1,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.1,0.1,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1,0.1,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1.6,0.1,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.0063,0.16,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.01,0.16,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1,0.16,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1.6,0.16,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.0063,0.25,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.01,0.25,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1,0.25,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1.6,0.25,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.0063,0.4,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.01,0.4,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1,0.4,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1.6,0.4,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.0063,0.63,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.01,0.63,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.025,0.63,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.1,0.63,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.25,0.63,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1,0.63,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1.6,0.63,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.0063,1,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.01,1,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.025,1,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.1,1,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.25,1,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1,1,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1.6,1,0.001,0.00002,1000,1.8,0.07,2,0.025,I
2.5,1,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.0063,1.6,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.01,1.6,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.1,1.6,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1,1.6,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1.6,1.6,0.001,0.00002,1000,1.8,0.07,2,0.025,I
2.5,1.6,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.0063,2.5,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.01,2.5,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.1,2.5,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1,2.5,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1.6,2.5,0.001,0.00002,1000,1.8,0.07,2,0.025,I
2.5,2.5,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.0063,4,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.01,4,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.1,4,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1,4,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1.6,4,0.001,0.00002,1000,1.8,0.07,2,0.025,I
2.5,4,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.25,6.3,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1,6.3,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1.6,6.3,0.001,0.00002,1000,1.8,0.07,2,0.025,I
2.5,6.3,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.4,10,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.63,10,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1,10,0.001,0.00002,1000,1.8,0.07,2,0.025,I
0.63,16,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1,16,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1,25,0.001,0.00002,1000,1.8,0.07,2,0.025,I
1.6,25,0.001,0.00002,1000,1.8,0.07,2,0.025,I
2.5,0.04,0.001,0.00002,1000,1.8,0.07,5,0.025,DB
4,0.04,0.001,0.00002,1000,1.8,0.07,5,0.025,DB
2.5,0.063,0.001,0.00002,1000,1.8,0.07,5,0.025,DB
2.5,0.1,0.001,0.00002,1000,1.8,0.07,5,0.025,DB
4,0.1,0.001,0.00002,1000,1.8,0.07,5,0.025,DB
2.5,0.16,0.001,0.00002,1000,1.8,0.07,5,0.025,DB
2.5,0.25,0.001,0.00002,1000,1.8,0.07,5,0.025,DB
2.5,0.4,0.001,0.00002,1000,1.8,0.07,5,0.025,DB
2.5,0.63,0.001,0.00002,1000,1.8,0.07,5,0.025,DB
4,0.63,0.001,0.00002,1000,1.8,0.07,5,0.025,DB
4,1,0.001,0.00002,1000,1.8,0.07,5,0.025,DB
4,1.6,0.001,0.00002,1000,1.8,0.07,5,0.025,DB
4,2.5,0.001,0.00002,1000,1.8,0.07,5,0.025,DB
4,4,0.001,0.00002,1000,1.8,0.07,5,0.025,DB
0.01,10,0.001,0.00002,1000,1.8,0.07,5,0.025,SW
0.0063,10,0.001,0.00002,1000,1.8,0.07,5,0.025,SW
0.016,10,0.001,0.00002,1000,1.8,0.07,5,0.025,SW
0.016,16,0.001,0.00002,1000,1.8,0.07,5,0.025,SW
0.0063,16,0.001,0.00002,1000,1.8,0.07,5,0.025,SW
0.01,16,0.001,0.00002,1000,1.8,0.07,5,0.025,SW
0.025,10,0.001,0.00002,1000,1.8,0.07,5,0.025,A
0.1,10,0.001,0.00002,1000,1.8,0.07,5,0.025,A
0.16,10,0.001,0.00002,1000,1.8,0.07,5,0.025,A
0.25,10,0.001,0.00002,1000,1.8,0.07,5,0.025,A
0.025,16,0.001,0.00002,1000,1.8,0.07,5,0.025,A
0.1,16,0.001,0.00002,1000,1.8,0.07,5,0.025,A
0.16,16,0.001,0.00002,1000,1.8,0.07,5,0.025,A
0.25,16,0.001,0.00002,1000,1.8,0.07,5,0.025,A
0.4,16,0.001,0.00002,1000,1.8,0.07,5,0.025,A
0.006,25,0.001,0.00002,1000,1.8,0.07,5,0.025,A
0.01,25,0.001,0.00002,1000,1.8,0.07,5,0.025,A
0.016,25,0.001,0.00002,1000,1.8,0.07,5,0.025,A
0.025,25,0.001,0.00002,1000,1.8,0.07,5,0.025,A
0.1,25,0.001,0.00002,1000,1.8,0.07,5,0.025,A
0.4,25,0.001,0.00002,1000,1.8,0.07,5,0.025,A
0.63,25,0.001,0.00002,1000,1.8,0.07,5,0.025,A
0.0063,0.04,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.01,0.04,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.1,0.04,0.001,0.00002,1000,1.8,0.07,5,0.025,I
1,0.04,0.001,0.00002,1000,1.8,0.07,5,0.025,I
1.6,0.04,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.0063,0.063,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.01,0.063,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.1,0.063,0.001,0.00002,1000,1.8,0.07,5,0.025,I
1,0.063,0.001,0.00002,1000,1.8,0.07,5,0.025,I
1.6,0.063,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.0063,0.1,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.01,0.1,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.1,0.1,0.001,0.00002,1000,1.8,0.07,5,0.025,I
1,0.1,0.001,0.00002,1000,1.8,0.07,5,0.025,I
1.6,0.1,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.0063,0.16,0.001,0.00002,1000,1.8,0.07,5,0.025,I
1,0.16,0.001,0.00002,1000,1.8,0.07,5,0.025,I
1.6,0.16,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.0063,0.25,0.001,0.00002,1000,1.8,0.07,5,0.025,I
1,0.25,0.001,0.00002,1000,1.8,0.07,5,0.025,I
1.6,0.25,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.0063,0.4,0.001,0.00002,1000,1.8,0.07,5,0.025,I
1,0.4,0.001,0.00002,1000,1.8,0.07,5,0.025,I
1.6,0.4,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.0063,0.63,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.01,0.63,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.025,0.63,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.1,0.63,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.4,0.63,0.001,0.00002,1000,1.8,0.07,5,0.025,I
1,0.63,0.001,0.00002,1000,1.8,0.07,5,0.025,I
1.6,0.63,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.0063,1,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.01,1,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.025,1,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.1,1,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.4,1,0.001,0.00002,1000,1.8,0.07,5,0.025,I
1,1,0.001,0.00002,1000,1.8,0.07,5,0.025,I
1.6,1,0.001,0.00002,1000,1.8,0.07,5,0.025,I
2.5,1,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.0063,1.6,0.001,0.00002,1000,1.8,0.07,5,0.025,I
1,1.6,0.001,0.00002,1000,1.8,0.07,5,0.025,I
2.5,1.6,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.0063,2.5,0.001,0.00002,1000,1.8,0.07,5,0.025,I
1,2.5,0.001,0.00002,1000,1.8,0.07,5,0.025,I
2.5,2.5,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.0063,4,0.001,0.00002,1000,1.8,0.07,5,0.025,I
0.01,4,0.001,0.00002,1000,1.8,0.07,5,0.025,I
